Code,Name,Catagory
S01008593,"Blackford, West Mains and Mayfield Road - 07",Geo_Data_Zone2011
S01008594,"Blackford, West Mains and Mayfield Road - 08",Geo_Data_Zone2011
S01008595,Prestonfield - 01,Geo_Data_Zone2011
S01008652,Dalry and Fountainbridge - 02,Geo_Data_Zone2011
S01008653,Dalry and Fountainbridge - 03,Geo_Data_Zone2011
S01008654,Dalry and Fountainbridge - 04,Geo_Data_Zone2011
S01008655,Dalry and Fountainbridge - 05,Geo_Data_Zone2011
S01008656,Dalry and Fountainbridge - 06,Geo_Data_Zone2011
S01008657,Dalry and Fountainbridge - 07,Geo_Data_Zone2011
S01008658,Dalry and Fountainbridge - 08,Geo_Data_Zone2011
S01008659,Tollcross - 01,Geo_Data_Zone2011
S01008660,Tollcross - 02,Geo_Data_Zone2011
S01008661,Tollcross - 03,Geo_Data_Zone2011
S01008662,Tollcross - 04,Geo_Data_Zone2011
S01008663,Tollcross - 05,Geo_Data_Zone2011
S01008664,Tollcross - 06,Geo_Data_Zone2011
S01008665,Tollcross - 07,Geo_Data_Zone2011
S01008666,Meadows and Southside - 01,Geo_Data_Zone2011
S01008667,Meadows and Southside - 02,Geo_Data_Zone2011
S01008668,Meadows and Southside - 03,Geo_Data_Zone2011
S01008669,Meadows and Southside - 04,Geo_Data_Zone2011
S01008670,Meadows and Southside - 05,Geo_Data_Zone2011
S01008671,Meadows and Southside - 06,Geo_Data_Zone2011
S01008672,Meadows and Southside - 07,Geo_Data_Zone2011
S01008673,Meadows and Southside - 08,Geo_Data_Zone2011
S01008674,"Old Town, Princes Street and Leith Street - 01",Geo_Data_Zone2011
S01008675,"Old Town, Princes Street and Leith Street - 02",Geo_Data_Zone2011
S01008676,"Old Town, Princes Street and Leith Street - 03",Geo_Data_Zone2011
S01008677,"Old Town, Princes Street and Leith Street - 04",Geo_Data_Zone2011
S01008678,"Old Town, Princes Street and Leith Street - 05",Geo_Data_Zone2011
S01008679,"Old Town, Princes Street and Leith Street - 06",Geo_Data_Zone2011
S01008680,"Canongate, Southside and Dumbiedykes - 01",Geo_Data_Zone2011
S01008681,"Canongate, Southside and Dumbiedykes - 02",Geo_Data_Zone2011
S01008682,"Canongate, Southside and Dumbiedykes - 03",Geo_Data_Zone2011
S01008683,"Canongate, Southside and Dumbiedykes - 04",Geo_Data_Zone2011
S01008684,"Canongate, Southside and Dumbiedykes - 05",Geo_Data_Zone2011
S01008685,"Canongate, Southside and Dumbiedykes - 06",Geo_Data_Zone2011
S01008686,Abbeyhill - 01,Geo_Data_Zone2011
S01008687,Abbeyhill - 02,Geo_Data_Zone2011
S01008688,Abbeyhill - 03,Geo_Data_Zone2011
S01008689,Meadowbank and Abbeyhill North - 01,Geo_Data_Zone2011
S01008690,Meadowbank and Abbeyhill North - 02,Geo_Data_Zone2011
S01008691,Meadowbank and Abbeyhill North - 03,Geo_Data_Zone2011
S01008692,Meadowbank and Abbeyhill North - 04,Geo_Data_Zone2011
S01008693,Meadowbank and Abbeyhill North - 05,Geo_Data_Zone2011
S01008694,Willowbrae and Duddingston Village - 01,Geo_Data_Zone2011
S01008695,Willowbrae and Duddingston Village - 02,Geo_Data_Zone2011
S01008746,Northfield and Piershill - 04,Geo_Data_Zone2011
S01008747,Craigentinny - 01,Geo_Data_Zone2011
S01008748,Craigentinny - 02,Geo_Data_Zone2011
S01008749,Craigentinny - 03,Geo_Data_Zone2011
S01008750,Craigentinny - 04,Geo_Data_Zone2011
S01008751,Restalrig (Loganlea) and Craigentinny West - 01,Geo_Data_Zone2011
S01008752,Restalrig (Loganlea) and Craigentinny West - 02,Geo_Data_Zone2011
S01008753,Restalrig (Loganlea) and Craigentinny West - 03,Geo_Data_Zone2011
S01008754,Restalrig (Loganlea) and Craigentinny West - 04,Geo_Data_Zone2011
S01008755,Restalrig (Loganlea) and Craigentinny West - 05,Geo_Data_Zone2011
S01008756,Restalrig and Lochend - 01,Geo_Data_Zone2011
S01008757,Restalrig and Lochend - 02,Geo_Data_Zone2011
S01008758,Restalrig and Lochend - 03,Geo_Data_Zone2011
S01008759,Restalrig and Lochend - 04,Geo_Data_Zone2011
S01008760,Restalrig and Lochend - 05,Geo_Data_Zone2011
S01008761,Restalrig and Lochend - 06,Geo_Data_Zone2011
S01008762,Leith (Hermitage and Prospect Bank) - 01,Geo_Data_Zone2011
S01008763,Leith (Hermitage and Prospect Bank) - 02,Geo_Data_Zone2011
S01008764,Leith (Hermitage and Prospect Bank) - 03,Geo_Data_Zone2011
S01008765,Leith (Hermitage and Prospect Bank) - 04,Geo_Data_Zone2011
S01008766,Leith (Hermitage and Prospect Bank) - 05,Geo_Data_Zone2011
S01008767,Leith (Hermitage and Prospect Bank) - 06,Geo_Data_Zone2011
S01008768,Western Harbour and Leith Docks - 01,Geo_Data_Zone2011
S01008769,Western Harbour and Leith Docks - 02,Geo_Data_Zone2011
S01008770,Western Harbour and Leith Docks - 03,Geo_Data_Zone2011
S01008771,Western Harbour and Leith Docks - 04,Geo_Data_Zone2011
S01008772,North Leith and Newhaven - 01,Geo_Data_Zone2011
S01008773,North Leith and Newhaven - 02,Geo_Data_Zone2011
S01008774,North Leith and Newhaven - 03,Geo_Data_Zone2011
S01008775,North Leith and Newhaven - 04,Geo_Data_Zone2011
S01008776,North Leith and Newhaven - 05,Geo_Data_Zone2011
S01008777,North Leith and Newhaven - 06,Geo_Data_Zone2011
S01008778,The Shore and Constitution Street - 01,Geo_Data_Zone2011
S01008779,The Shore and Constitution Street - 02,Geo_Data_Zone2011
S01008780,The Shore and Constitution Street - 03,Geo_Data_Zone2011
S01008781,The Shore and Constitution Street - 04,Geo_Data_Zone2011
S01008782,The Shore and Constitution Street - 05,Geo_Data_Zone2011
S01008783,The Shore and Constitution Street - 06,Geo_Data_Zone2011
S01008784,The Shore and Constitution Street - 07,Geo_Data_Zone2011
S01008785,Great Junction Street - 01,Geo_Data_Zone2011
S01008786,Great Junction Street - 02,Geo_Data_Zone2011
S01008787,Great Junction Street - 03,Geo_Data_Zone2011
S01008838,Broughton North and Powderhall - 03,Geo_Data_Zone2011
S01008839,Broughton North and Powderhall - 04,Geo_Data_Zone2011
S01008840,Broughton South - 01,Geo_Data_Zone2011
S01008841,Broughton South - 02,Geo_Data_Zone2011
S01008842,Broughton South - 03,Geo_Data_Zone2011
S01008843,Broughton South - 04,Geo_Data_Zone2011
S01008844,Broughton South - 05,Geo_Data_Zone2011
S01008845,New Town East and Gayfield - 01,Geo_Data_Zone2011
S01008846,New Town East and Gayfield - 02,Geo_Data_Zone2011
S01008847,New Town East and Gayfield - 03,Geo_Data_Zone2011
S01008848,New Town East and Gayfield - 04,Geo_Data_Zone2011
S01008849,New Town West - 01,Geo_Data_Zone2011
S01008850,New Town West - 02,Geo_Data_Zone2011
S01008851,New Town West - 03,Geo_Data_Zone2011
S01008852,New Town West - 04,Geo_Data_Zone2011
S01008853,Canonmills and New Town North - 01,Geo_Data_Zone2011
S01008854,Canonmills and New Town North - 02,Geo_Data_Zone2011
S01008855,Canonmills and New Town North - 03,Geo_Data_Zone2011
S01008856,Canonmills and New Town North - 04,Geo_Data_Zone2011
S01008857,Stockbridge - 01,Geo_Data_Zone2011
S01008858,Stockbridge - 02,Geo_Data_Zone2011
S01008859,Stockbridge - 03,Geo_Data_Zone2011
S01008860,Stockbridge - 04,Geo_Data_Zone2011
S01008861,Stockbridge - 05,Geo_Data_Zone2011
S01008862,Stockbridge - 06,Geo_Data_Zone2011
S01008863,Stockbridge - 07,Geo_Data_Zone2011
S01008864,Comely Bank - 01,Geo_Data_Zone2011
S01008865,Comely Bank - 02,Geo_Data_Zone2011
S01008866,Comely Bank - 03,Geo_Data_Zone2011
S01008867,Comely Bank - 04,Geo_Data_Zone2011
S01008868,Deans Village - 01,Geo_Data_Zone2011
S01008869,Deans Village - 02,Geo_Data_Zone2011
S01008870,Deans Village - 03,Geo_Data_Zone2011
S01008871,Deans Village - 04,Geo_Data_Zone2011
S01008872,Deans Village - 05,Geo_Data_Zone2011
S01008873,Deans Village - 06,Geo_Data_Zone2011
S01008874,Deans Village - 07,Geo_Data_Zone2011
S01008875,Balgreen and Roseburn - 01,Geo_Data_Zone2011
S01008876,Balgreen and Roseburn - 02,Geo_Data_Zone2011
S01008877,Balgreen and Roseburn - 03,Geo_Data_Zone2011
S01008878,Balgreen and Roseburn - 04,Geo_Data_Zone2011
S01008879,Balgreen and Roseburn - 05,Geo_Data_Zone2011
S01008880,Balgreen and Roseburn - 06,Geo_Data_Zone2011
S01008881,Murrayfield and Ravelston - 01,Geo_Data_Zone2011
S01008882,Murrayfield and Ravelston - 02,Geo_Data_Zone2011
S01008883,Murrayfield and Ravelston - 03,Geo_Data_Zone2011
S01008884,Murrayfield and Ravelston - 04,Geo_Data_Zone2011
S01008885,Murrayfield and Ravelston - 05,Geo_Data_Zone2011
S01008886,"Craigleith, Orchard Brae and Crewe Toll - 01",Geo_Data_Zone2011
S01008887,"Craigleith, Orchard Brae and Crewe Toll - 02",Geo_Data_Zone2011
S01008888,"Craigleith, Orchard Brae and Crewe Toll - 03",Geo_Data_Zone2011
S01008940,Silverknowes and Davidson's Mains - 06,Geo_Data_Zone2011
S01008941,Cramond - 01,Geo_Data_Zone2011
S01008942,Cramond - 02,Geo_Data_Zone2011
S01008943,Cramond - 03,Geo_Data_Zone2011
S01008944,"Barnton, Cammo and Cramond South - 01",Geo_Data_Zone2011
S01008945,"Barnton, Cammo and Cramond South - 02",Geo_Data_Zone2011
S01008946,"Barnton, Cammo and Cramond South - 03",Geo_Data_Zone2011
S01008947,"Barnton, Cammo and Cramond South - 04",Geo_Data_Zone2011
S01008948,Clermiston and Drumbrae - 01,Geo_Data_Zone2011
S01008949,Clermiston and Drumbrae - 02,Geo_Data_Zone2011
S01008950,Clermiston and Drumbrae - 03,Geo_Data_Zone2011
S01008951,Clermiston and Drumbrae - 04,Geo_Data_Zone2011
S01008952,Clermiston and Drumbrae - 05,Geo_Data_Zone2011
S01008953,Clermiston and Drumbrae - 06,Geo_Data_Zone2011
S01008954,Clermiston and Drumbrae - 07,Geo_Data_Zone2011
S01008955,East Craigs North - 01,Geo_Data_Zone2011
S01008956,East Craigs North - 02,Geo_Data_Zone2011
S01008957,East Craigs North - 03,Geo_Data_Zone2011
S01008958,East Craigs North - 04,Geo_Data_Zone2011
S01008959,East Craigs North - 05,Geo_Data_Zone2011
S01008960,East Craigs South - 01,Geo_Data_Zone2011
S01008961,East Craigs South - 02,Geo_Data_Zone2011
S01008962,East Craigs South - 03,Geo_Data_Zone2011
S01008963,East Craigs South - 04,Geo_Data_Zone2011
S01008964,East Craigs South - 05,Geo_Data_Zone2011
S01008965,East Craigs South - 06,Geo_Data_Zone2011
S01008966,East Craigs South - 07,Geo_Data_Zone2011
S01008967,Corstorphine North - 01,Geo_Data_Zone2011
S01008968,Corstorphine North - 02,Geo_Data_Zone2011
S01008969,Corstorphine North - 03,Geo_Data_Zone2011
S01008970,Corstorphine - 01,Geo_Data_Zone2011
S01008971,Corstorphine - 02,Geo_Data_Zone2011
S01008972,Corstorphine - 03,Geo_Data_Zone2011
S01008973,Corstorphine - 04,Geo_Data_Zone2011
S01008974,Corstorphine - 05,Geo_Data_Zone2011
S01008975,Corstorphine - 06,Geo_Data_Zone2011
S01008976,Corstorphine - 07,Geo_Data_Zone2011
S01008977,Carrick Knowe - 01,Geo_Data_Zone2011
S01008978,Carrick Knowe - 02,Geo_Data_Zone2011
S01008979,Carrick Knowe - 03,Geo_Data_Zone2011
S01008980,Carrick Knowe - 04,Geo_Data_Zone2011
S01008981,Corstorphine South - 01,Geo_Data_Zone2011
S01008982,Corstorphine South - 02,Geo_Data_Zone2011
S01008983,Corstorphine South - 03,Geo_Data_Zone2011
S01008984,Corstorphine South - 04,Geo_Data_Zone2011
S01008985,Corstorphine South - 05,Geo_Data_Zone2011
S01008986,Corstorphine South - 06,Geo_Data_Zone2011
S01008987,South Gyle - 01,Geo_Data_Zone2011
S01008988,South Gyle - 02,Geo_Data_Zone2011
S01008989,South Gyle - 03,Geo_Data_Zone2011
S01008990,South Gyle - 04,Geo_Data_Zone2011
S01008991,South Gyle - 05,Geo_Data_Zone2011
S01008992,South Gyle - 06,Geo_Data_Zone2011
S01008993,"Ratho, Ingliston and Gogar - 01",Geo_Data_Zone2011
S01009047,Point - 02,Geo_Data_Zone2011
S01009048,Point - 03,Geo_Data_Zone2011
S01009049,Point - 04,Geo_Data_Zone2011
S01009050,Dunipace - 01,Geo_Data_Zone2011
S01009051,Dunipace - 02,Geo_Data_Zone2011
S01009052,Dunipace - 03,Geo_Data_Zone2011
S01009053,Dunipace - 04,Geo_Data_Zone2011
S01009054,Dunipace - 05,Geo_Data_Zone2011
S01009055,"Fankerton, Stoneywood and Denny Town - 01",Geo_Data_Zone2011
S01009056,"Fankerton, Stoneywood and Denny Town - 02",Geo_Data_Zone2011
S01009057,"Fankerton, Stoneywood and Denny Town - 03",Geo_Data_Zone2011
S01009058,"Fankerton, Stoneywood and Denny Town - 04",Geo_Data_Zone2011
S01009059,"Fankerton, Stoneywood and Denny Town - 05",Geo_Data_Zone2011
S01009060,"Fankerton, Stoneywood and Denny Town - 06",Geo_Data_Zone2011
S01009061,Denny - Nethermains - 01,Geo_Data_Zone2011
S01009062,Denny - Nethermains - 02,Geo_Data_Zone2011
S01009063,Denny - Nethermains - 03,Geo_Data_Zone2011
S01009064,Denny - Nethermains - 04,Geo_Data_Zone2011
S01009065,Denny - Nethermains - 05,Geo_Data_Zone2011
S01009066,Denny - Nethermains - 06,Geo_Data_Zone2011
S01009067,Head of Muir and Dennyloanhead - 01,Geo_Data_Zone2011
S01009068,Head of Muir and Dennyloanhead - 02,Geo_Data_Zone2011
S01009069,Head of Muir and Dennyloanhead - 03,Geo_Data_Zone2011
S01009070,Head of Muir and Dennyloanhead - 04,Geo_Data_Zone2011
S01009071,"Banknock, Haggs and Longcroft - 01",Geo_Data_Zone2011
S01009072,"Banknock, Haggs and Longcroft - 02",Geo_Data_Zone2011
S01009073,"Banknock, Haggs and Longcroft - 03",Geo_Data_Zone2011
S01009074,"Banknock, Haggs and Longcroft - 04",Geo_Data_Zone2011
S01009075,"Banknock, Haggs and Longcroft - 05",Geo_Data_Zone2011
S01009076,"Banknock, Haggs and Longcroft - 06",Geo_Data_Zone2011
S01009077,Bonnybridge - 01,Geo_Data_Zone2011
S01009078,Bonnybridge - 02,Geo_Data_Zone2011
S01009079,Bonnybridge - 03,Geo_Data_Zone2011
S01009080,Bonnybridge - 04,Geo_Data_Zone2011
S01009081,Bonnybridge - 05,Geo_Data_Zone2011
S01009082,Bonnybridge - 06,Geo_Data_Zone2011
S01009083,High Bonnybridge and Greenhill - 01,Geo_Data_Zone2011
S01009084,High Bonnybridge and Greenhill - 02,Geo_Data_Zone2011
S01009085,High Bonnybridge and Greenhill - 03,Geo_Data_Zone2011
S01009086,High Bonnybridge and Greenhill - 04,Geo_Data_Zone2011
S01009087,High Bonnybridge and Greenhill - 05,Geo_Data_Zone2011
S01009088,Larbert - North Broomage and Inches - 01,Geo_Data_Zone2011
S01009089,Larbert - North Broomage and Inches - 02,Geo_Data_Zone2011
S01009090,Larbert - North Broomage and Inches - 03,Geo_Data_Zone2011
S01009091,Larbert - North Broomage and Inches - 04,Geo_Data_Zone2011
S01009092,Larbert - North Broomage and Inches - 05,Geo_Data_Zone2011
S01009137,Falkirk - Merchiston and New Carron Village - 06,Geo_Data_Zone2011
S01009138,Falkirk - Grahamston - 01,Geo_Data_Zone2011
S01009139,Falkirk - Grahamston - 02,Geo_Data_Zone2011
S01009140,Falkirk - Grahamston - 03,Geo_Data_Zone2011
S01009141,Falkirk - Grahamston - 04,Geo_Data_Zone2011
S01009142,Falkirk - Grahamston - 05,Geo_Data_Zone2011
S01009143,Falkirk - Middlefield - 01,Geo_Data_Zone2011
S01009144,Falkirk - Middlefield - 02,Geo_Data_Zone2011
S01009145,Falkirk - Middlefield - 03,Geo_Data_Zone2011
S01009146,Falkirk - Middlefield - 04,Geo_Data_Zone2011
S01009147,Falkirk - Middlefield - 05,Geo_Data_Zone2011
S01009148,Falkirk - Middlefield - 06,Geo_Data_Zone2011
S01009149,Falkirk - Town Centre and Callendar Park - 01,Geo_Data_Zone2011
S01009150,Falkirk - Town Centre and Callendar Park - 02,Geo_Data_Zone2011
S01009151,Falkirk - Town Centre and Callendar Park - 03,Geo_Data_Zone2011
S01009152,Falkirk - Town Centre and Callendar Park - 04,Geo_Data_Zone2011
S01009153,Falkirk - Town Centre and Callendar Park - 05,Geo_Data_Zone2011
S01009154,Falkirk - Bantaskin - 01,Geo_Data_Zone2011
S01009155,Falkirk - Bantaskin - 02,Geo_Data_Zone2011
S01009156,Falkirk - Bantaskin - 03,Geo_Data_Zone2011
S01009157,Falkirk - Bantaskin - 04,Geo_Data_Zone2011
S01009158,Falkirk - Bantaskin - 05,Geo_Data_Zone2011
S01009159,Falkirk - Camelon East - 01,Geo_Data_Zone2011
S01009160,Falkirk - Camelon East - 02,Geo_Data_Zone2011
S01009161,Falkirk - Camelon East - 03,Geo_Data_Zone2011
S01009162,Falkirk - Camelon East - 04,Geo_Data_Zone2011
S01009163,Falkirk - Camelon East - 05,Geo_Data_Zone2011
S01009164,Falkirk - Camelon West - 01,Geo_Data_Zone2011
S01009165,Falkirk - Camelon West - 02,Geo_Data_Zone2011
S01009166,Falkirk - Camelon West - 03,Geo_Data_Zone2011
S01009167,Falkirk - Camelon West - 04,Geo_Data_Zone2011
S01009168,Falkirk - Tamfourhill - 01,Geo_Data_Zone2011
S01009169,Falkirk - Tamfourhill - 02,Geo_Data_Zone2011
S01009170,Falkirk - Tamfourhill - 03,Geo_Data_Zone2011
S01009171,Falkirk - Tamfourhill - 04,Geo_Data_Zone2011
S01009172,Falkirk - Lochgreen and Lionthorn - 01,Geo_Data_Zone2011
S01009173,Falkirk - Lochgreen and Lionthorn - 02,Geo_Data_Zone2011
S01009174,Falkirk - Lochgreen and Lionthorn - 03,Geo_Data_Zone2011
S01009175,Falkirk - Lochgreen and Lionthorn - 04,Geo_Data_Zone2011
S01009176,Falkirk - Lochgreen and Lionthorn - 05,Geo_Data_Zone2011
S01009177,Hallglen and Glen Village - 01,Geo_Data_Zone2011
S01009178,Hallglen and Glen Village - 02,Geo_Data_Zone2011
S01009179,Hallglen and Glen Village - 03,Geo_Data_Zone2011
S01009180,Hallglen and Glen Village - 04,Geo_Data_Zone2011
S01009181,Shieldhill - 01,Geo_Data_Zone2011
S01009182,Shieldhill - 02,Geo_Data_Zone2011
S01009183,Shieldhill - 03,Geo_Data_Zone2011
S01009184,Braes Villages - 01,Geo_Data_Zone2011
S01009185,Braes Villages - 02,Geo_Data_Zone2011
S01009186,Braes Villages - 03,Geo_Data_Zone2011
S01009187,Braes Villages - 04,Geo_Data_Zone2011
S01009188,Braes Villages - 05,Geo_Data_Zone2011
S01009189,Braes Villages - 06,Geo_Data_Zone2011
S01009190,Reddingmuirhead and Overton - 01,Geo_Data_Zone2011
S01009191,Reddingmuirhead and Overton - 02,Geo_Data_Zone2011
S01009192,Reddingmuirhead and Overton - 03,Geo_Data_Zone2011
S01009193,Reddingmuirhead and Overton - 04,Geo_Data_Zone2011
S01009194,Brightons and Wallacestone - 01,Geo_Data_Zone2011
S01009195,Brightons and Wallacestone - 02,Geo_Data_Zone2011
S01009196,Brightons and Wallacestone - 03,Geo_Data_Zone2011
S01009197,Brightons and Wallacestone - 04,Geo_Data_Zone2011
S01009198,Brightons and Wallacestone - 05,Geo_Data_Zone2011
S01009199,Maddiston and Rumford - 01,Geo_Data_Zone2011
S01009200,Maddiston and Rumford - 02,Geo_Data_Zone2011
S01009201,Maddiston and Rumford - 03,Geo_Data_Zone2011
S01009202,Maddiston and Rumford - 04,Geo_Data_Zone2011
S01009203,Maddiston and Rumford - 05,Geo_Data_Zone2011
S01009204,Maddiston and Rumford - 06,Geo_Data_Zone2011
S01009205,Polmont - 01,Geo_Data_Zone2011
S01009206,Polmont - 02,Geo_Data_Zone2011
S01009207,Polmont - 03,Geo_Data_Zone2011
S01009208,Polmont - 04,Geo_Data_Zone2011
S01009209,Polmont - 05,Geo_Data_Zone2011
S01009210,Polmont - 06,Geo_Data_Zone2011
S01009211,Redding - 01,Geo_Data_Zone2011
S01009212,Redding - 02,Geo_Data_Zone2011
S01009213,Redding - 03,Geo_Data_Zone2011
S01009214,Redding - 04,Geo_Data_Zone2011
S01009215,Laurieston and Westquarter - 01,Geo_Data_Zone2011
S01009216,Laurieston and Westquarter - 02,Geo_Data_Zone2011
S01009217,Laurieston and Westquarter - 03,Geo_Data_Zone2011
S01009218,Laurieston and Westquarter - 04,Geo_Data_Zone2011
S01009219,Grangemouth - Newlands - 01,Geo_Data_Zone2011
S01009220,Grangemouth - Newlands - 02,Geo_Data_Zone2011
S01009221,Grangemouth - Newlands - 03,Geo_Data_Zone2011
S01009222,Grangemouth - Newlands - 04,Geo_Data_Zone2011
S01009223,Grangemouth - Newlands - 05,Geo_Data_Zone2011
S01009224,Grangemouth - Newlands - 06,Geo_Data_Zone2011
S01009225,Grangemouth - Newlands - 07,Geo_Data_Zone2011
S01009226,Grangemouth - Newlands - 08,Geo_Data_Zone2011
S01009227,Grangemouth - Town Centre - 01,Geo_Data_Zone2011
S01009228,Grangemouth - Town Centre - 02,Geo_Data_Zone2011
S01009229,Grangemouth - Town Centre - 03,Geo_Data_Zone2011
S01009230,Grangemouth - Town Centre - 04,Geo_Data_Zone2011
S01009231,Grangemouth - Town Centre - 05,Geo_Data_Zone2011
S01009283,Crombie,Geo_Data_Zone2011
S01009284,Cairneyhill East,Geo_Data_Zone2011
S01009285,Cairneyhill North,Geo_Data_Zone2011
S01009286,Cairneyhill West,Geo_Data_Zone2011
S01009287,Limekilns,Geo_Data_Zone2011
S01009288,Charlestown and Bellknowes,Geo_Data_Zone2011
S01009289,Crossford East and Berrylaw,Geo_Data_Zone2011
S01009290,Crossford West,Geo_Data_Zone2011
S01009291,Crossford South,Geo_Data_Zone2011
S01009292,Wellwood,Geo_Data_Zone2011
S01009293,Milesmark East,Geo_Data_Zone2011
S01009294,Milesmark West,Geo_Data_Zone2011
S01009295,Beveridgewell West,Geo_Data_Zone2011
S01009296,Beveridgewell Western and Parkneuk,Geo_Data_Zone2011
S01009297,Beveridgewell East,Geo_Data_Zone2011
S01009298,Balbridgeburn North,Geo_Data_Zone2011
S01009299,Pittencrieff,Geo_Data_Zone2011
S01009300,Balbridgeburn South,Geo_Data_Zone2011
S01009301,Broomhead,Geo_Data_Zone2011
S01009302,Headwell East,Geo_Data_Zone2011
S01009303,Bellyeoman South West,Geo_Data_Zone2011
S01009304,Headwell North,Geo_Data_Zone2011
S01009305,Headwell Central,Geo_Data_Zone2011
S01009306,Headwell South West,Geo_Data_Zone2011
S01009307,Carnegie Drive,Geo_Data_Zone2011
S01009308,Abbey Parks North,Geo_Data_Zone2011
S01009309,Abbey Parks South and Brucefield North West,Geo_Data_Zone2011
S01009310,Ladys Mill,Geo_Data_Zone2011
S01009311,Pitbauchlie West,Geo_Data_Zone2011
S01009312,Brucefield West,Geo_Data_Zone2011
S01009313,Brucefield South West,Geo_Data_Zone2011
S01009314,Brucefield North,Geo_Data_Zone2011
S01009315,Brucefield South,Geo_Data_Zone2011
S01009316,Transy,Geo_Data_Zone2011
S01009317,Garvock Hill South,Geo_Data_Zone2011
S01009318,Garvock Hill West,Geo_Data_Zone2011
S01009319,Garvock Hill North East,Geo_Data_Zone2011
S01009320,Bellyeoman South,Geo_Data_Zone2011
S01009321,Queen Margaret Fauld,Geo_Data_Zone2011
S01009322,Kingseat,Geo_Data_Zone2011
S01009323,Townhill East,Geo_Data_Zone2011
S01009324,Townhill West,Geo_Data_Zone2011
S01009325,Bellyeoman North and Townhill Landward,Geo_Data_Zone2011
S01009326,Queen Margaret Hospital,Geo_Data_Zone2011
